1632147086,3968.25,4807.69,0.00,31.48,100.00,97670.12,261.00,93,130, Mon, 21/09/20, 14:11:26
1632147193,3968.25,4854.36,0.00,31.47,100.00,97665.77,230.00,93,131, Mon, 21/09/20, 14:13:13
1632147279,3968.25,4854.36,0.00,31.47,100.00,97668.51,207.00,93,132, Mon, 21/09/20, 14:14:39
1632147385,3968.25,4854.36,0.00,31.39,100.00,97665.50,208.00,93,133, Mon, 21/09/20, 14:16:25
1632147491,3968.25,4854.36,0.00,31.36,100.00,97665.70,205.00,93,134, Mon, 21/09/20, 14:18:11
1632147597,3968.25,4854.36,0.00,31.25,100.00,97663.39,206.00,93,135, Mon, 21/09/20, 14:19:57
1632147703,3937.00,4807.69,0.00,31.07,100.00,97658.86,212.00,90,136, Mon, 21/09/20, 14:21:43
1632147809,3968.25,4854.36,0.00,30.97,100.00,97652.19,200.00,93,137, Mon, 21/09/20, 14:23:29
1632147915,4000.00,4854.36,0.00,30.92,100.00,97658.22,189.00,93,138, Mon, 21/09/20, 14:25:15
1632148021,4000.00,4901.96,0.00,30.86,100.00,97655.67,188.00,93,139, Mon, 21/09/20, 14:27:01
1632148127,3968.25,4854.36,0.00,30.85,100.00,97654.05,226.00,85,140, Mon, 21/09/20, 14:28:47
1632148233,4000.00,4901.96,0.00,30.89,100.00,97651.12,267.00,93,141, Mon, 21/09/20, 14:30:33
1632148339,4000.00,4901.96,0.00,30.98,100.00,97638.50,262.00,93,142, Mon, 21/09/20, 14:32:19
1632148445,3968.25,4854.36,0.00,31.03,100.00,97631.22,310.00,94,143, Mon, 21/09/20, 14:34:05
1632148551,4000.00,4901.96,0.00,31.02,100.00,97639.42,322.00,86,144, Mon, 21/09/20, 14:35:51
1632148657,4000.00,4901.96,0.00,30.93,100.00,97635.51,237.00,93,145, Mon, 21/09/20, 14:37:37
1632148763,4032.25,4901.96,0.00,30.84,100.00,97636.86,247.00,93,146, Mon, 21/09/20, 14:39:23
1632148869,4032.25,4901.96,0.00,30.86,100.00,97629.42,271.00,94,147, Mon, 21/09/20, 14:41:09
1632148975,4000.00,4901.96,0.00,30.93,100.00,97632.44,260.00,94,148, Mon, 21/09/20, 14:42:55
1632149081,4032.25,4901.96,0.00,30.98,100.00,97624.50,239.00,93,149, Mon, 21/09/20, 14:44:41
1632149187,4032.25,4854.36,0.00,31.00,100.00,97620.61,234.00,93,150, Mon, 21/09/20, 14:46:27
1632149293,4032.25,4901.96,0.00,30.95,100.00,97614.55,241.00,93,151, Mon, 21/09/20, 14:48:13
1632149399,4032.25,4901.96,0.00,30.95,100.00,97611.00,262.00,93,152, Mon, 21/09/20, 14:49:59
1632149485,4000.00,4854.36,0.00,30.94,100.00,97610.20,323.00,94,153, Mon, 21/09/20, 14:51:25
1632149592,4032.25,4901.96,0.00,30.98,100.00,97608.07,497.00,96,154, Mon, 21/09/20, 14:53:12
1632149699,4032.25,4901.96,0.00,31.50,100.00,97598.22,396.00,95,155, Mon, 21/09/20, 14:54:59
1632149823,4032.25,4901.96,0.00,32.04,100.00,97591.45,438.00,98,156, Mon, 21/09/20, 14:57:03
1632149930,4065.04,4901.96,0.00,32.34,100.00,97582.17,517.00,95,157, Mon, 21/09/20, 14:58:50
1632150037,4032.25,4854.36,0.00,32.54,100.00,97587.85,540.00,96,158, Mon, 21/09/20, 15:00:37
1632150144,4032.25,4901.96,0.00,32.68,100.00,97585.20,482.00,95,159, Mon, 21/09/20, 15:02:24
1632150254,4065.04,4901.96,0.00,32.75,100.00,97583.80,219.00,90,160, Mon, 21/09/20, 15:04:14
1632150361,4065.04,4901.96,0.00,32.61,100.00,97580.65,184.00,94,161, Mon, 21/09/20, 15:06:01
1632150468,4065.04,4901.96,0.00,32.34,100.00,97581.36,210.00,94,162, Mon, 21/09/20, 15:07:48
1632150575,4065.04,4901.96,0.00,32.06,100.00,97584.36,293.00,95,163, Mon, 21/09/20, 15:09:35
1632150682,4065.04,4901.96,0.00,31.94,100.00,97580.46,353.00,95,164, Mon, 21/09/20, 15:11:22
1632150792,4065.04,4901.96,0.00,31.95,100.00,97578.20,267.00,94,165, Mon, 21/09/20, 15:13:12
1632150902,4032.25,4901.96,0.00,31.90,100.00,97572.11,192.00,94,166, Mon, 21/09/20, 15:15:02
1632151009,4065.04,4901.96,0.00,31.72,100.00,97571.54,152.00,93,167, Mon, 21/09/20, 15:16:49
1632151116,4065.04,4901.96,0.00,31.47,100.00,97576.19,142.00,93,168, Mon, 21/09/20, 15:18:36
1632151223,4065.04,4901.96,0.00,31.21,100.00,97572.56,160.00,93,169, Mon, 21/09/20, 15:20:23
1632151330,4065.04,4901.96,0.00,31.04,100.00,97575.81,191.00,93,170, Mon, 21/09/20, 15:22:10
1632151437,4065.04,4901.96,0.00,30.96,100.00,97575.89,227.00,94,171, Mon, 21/09/20, 15:23:57
1632151544,4065.04,4901.96,0.00,30.93,100.00,97564.36,266.00,94,172, Mon, 21/09/20, 15:25:44
1632151631,4098.36,4901.96,0.00,30.95,100.00,97562.55,270.00,94,173, Mon, 21/09/20, 15:27:11
1632151738,4098.36,4901.96,0.00,31.02,100.00,97564.75,306.00,95,174, Mon, 21/09/20, 15:28:58
1632151845,4098.36,4901.96,0.00,31.06,100.00,97561.44,346.00,95,175, Mon, 21/09/20, 15:30:45
1632151952,4098.36,4901.96,0.00,31.13,100.00,97559.31,392.00,95,176, Mon, 21/09/20, 15:32:32
1632152059,4065.04,4854.36,0.00,31.23,100.00,97566.75,415.00,95,177, Mon, 21/09/20, 15:34:19
1632152166,4098.36,4901.96,0.00,31.32,100.00,97556.82,391.00,95,178, Mon, 21/09/20, 15:36:06
1632152273,4098.36,4950.49,0.00,31.39,100.00,97559.05,370.00,95,179, Mon, 21/09/20, 15:37:53
1632152380,4098.36,4950.49,0.00,31.38,100.00,97557.11,370.00,95,180, Mon, 21/09/20, 15:39:40
1632152487,4098.36,4901.96,0.00,31.35,100.00,97553.42,359.00,95,181, Mon, 21/09/20, 15:41:27
1632152613,4065.04,4950.49,0.00,31.28,100.00,97555.90,389.00,95,182, Mon, 21/09/20, 15:43:33
1632152720,4098.36,4950.49,0.00,31.29,100.00,97552.05,373.00,95,183, Mon, 21/09/20, 15:45:20
1632152827,4098.36,4950.49,0.00,31.27,100.00,97554.32,373.00,95,184, Mon, 21/09/20, 15:47:07
1632152934,4098.36,4950.49,0.00,31.20,100.00,97554.06,378.00,95,185, Mon, 21/09/20, 15:48:54
1632153041,4098.36,4950.49,0.00,31.20,100.00,97559.54,409.00,96,186, Mon, 21/09/20, 15:50:41
1632153143,4098.36,5000.00,0.00,31.34,100.00,97545.56,441.00,95,187, Mon, 21/09/20, 15:52:23
1632153250,4065.04,4901.96,0.00,31.56,100.00,97551.44,444.00,96,188, Mon, 21/09/20, 15:54:10
1632153357,4098.36,4950.49,0.00,31.71,100.00,97548.00,451.00,96,189, Mon, 21/09/20, 15:55:57
1632153464,4098.36,4950.49,0.00,31.79,100.00,97540.03,499.00,96,190, Mon, 21/09/20, 15:57:44
